记录ID,ASIN_Role,ASIN,Country,Data_Type,Field_Name,Content_Text
,Competitor_Exact,B0G443C3JK,DE,Review_Insight,Feature_Praise,"Mini action cam mit 128GB Karte Mini Action cam sind praktisch, es gibt viele Installation szubehör, die als Ski kamera, reitkamera, helmkamera, unterwasserkamera verwendet werden können"
,Competitor_Exact,B0G443C3JK,DE,Review_Insight,Feature_Praise,"Nice. Kleine Kamera für richtig tolle Videos, auch beim Fahrradfahren Good work

Ich hab mir diese kleine Action-Kamera zum Biken bestellt, weil ich einfach nicht mit Handy in der Hand Fahrrad fahren kann und möchte. Die Action Kamera lässt sich gut am Lenker befestigen. Es ist aber auch allerhand anderes Befestigungszubehör dabei. Man muss es daher nicht zwingend beim Fahrradfahren nutzen sondern ist hier flexibel. Die Kamera lässt sich intuitiv bedienen, man muss hier keine lange Bedienungsanleitung studieren. Sie macht tolle Videos mit schöner klarer Qualität. Die Videos lassen sich über eine App abrufen.
Klare Kaufempfehlung. Ich find das Teil klasse!"
,Competitor_Exact,B0G443C3JK,DE,Review_Insight,Feature_Praise,"Super Bildqualität Sehr schnell versendet. Die Kamera ist sehr klein und handhabbar, kommt mit einer Menge Zubehör. Es ist ein Geschenk für ein Kind und hat es gefallen. Es hat wenige Tasten, um das Menü zu verwalten, aber sonst ist das Preis-Leistungs-Verhältnis großartig"
,Competitor_Exact,B0G443C3JK,DE,Review_Insight,Feature_Praise,"Obten recuerdo fácilmente Es genial para hacer todo tipo deportes al aire libre y tener un recuerdo en vídeo de todo ello, sin necesidad de estar pendiente del teléfono móvil, con la posibilidad de perderlo o que se rompa. Ademas lo obtendrás en primera persona ya que la puedes llevar encima, sujeta con alguno de los diferentes enganches que incluye. Tiene una calidad alta para el precio por el que la puedes adquirir, y un manejo simple y rápido. Encantado"
,Competitor_Exact,B0G443C3JK,DE,Review_Insight,Feature_Praise,"Ultra compacte et simple d’utilisation ⭐️⭐️⭐️⭐️⭐️ ⭐️⭐️⭐️⭐️⭐️
Cette mini caméra sport est une vraie surprise ! La qualité d’image en 1080P est nette et fluide, même en mouvement. Le support magnétique est très pratique pour l’installer rapidement sur différentes surfaces, et l’étui en silicone protège efficacement lors des sorties en extérieur. Son format compact est parfait pour voyager léger ou filmer discrètement en vlog. L’écran intégré, bien que petit, est suffisant pour vérifier l’angle de prise de vue. Un excellent rapport qualité-prix pour les amateurs d’aventure et de souvenirs en haute définition"
,Competitor_Exact,B0G443C3JK,DE,Review_Insight,Feature_Praise,Video Camera Been using it for couple of days now. Everything looks great for the price tag. Has great resolution. Video quality is great. Battery timing is good. Highly recommended.
,Competitor_Exact,B0G443C3JK,DE,Review_Insight,Pain_Point,"Schlechte Qualität Sehr schlechte Bildqualität, mühsam zu verbinden, die Beschreibung ist nur auf Englisch. Die Kamera verliert ständig die Verbindung zum Gerät, Das Bild hängt einige Sekunden hinterher. Als Sportkamera kann keine Rede sein. Zurück an den Absender."
,Competitor_Exact,B0G443C3JK,DE,Review_Insight,Pain_Point,"Starker Geruch Bis jetzt leider nur ein Stern. Beim Auspacken kommt ein sehr starker Geruck entgegen. Dieser roch sehr scharf und giftig. Wir werden das Gerät und Zubehör auslüften lassen und dann prüfen, wie es in den nächsten Tagen ist."
,Competitor_Exact,B0G443C3JK,DE,Review_Insight,Pain_Point,"Gute Handhabung, aber Bildqualität enttäuscht Die Handhabung der Kamera gefällt mir gut, besonders die Magnetkette ist praktisch und einfach im Alltag zu nutzen. Mit der Aufnahmequalität bin ich jedoch nicht vollständig zufrieden, sie bleibt hinter meinen Erwartungen zurück. Aus diesem Grund habe ich mir die 4K-fähige Version in gleicher Ausführung bestellt, um eine bessere Bildqualität zu erhalten. Für einfache Aufnahmen okay, qualitativ aber eher durchschnittlich."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Not for me
Ehhh not what I was looking for ship it back"
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Great quality
Excellent camera!"
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Camera
Great"
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"It’s really a 2K still camera, not a 4k meant for body camera for sports
This item is listed as a 4k camera, and the specs says it’s only 2K, so it’s not accurate. Also, for users who pan to use it as a body camera , for sports, wouldn’t recommend it since it moves with your chest and the image gets completely blurred so it doesn’t works as advertised."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Starter unit before you go Go Pro
This is OK unit as a starter, like to record hiking or sports, but obviously will not be Go Pro level. I find the controls awkward but if I were to  use it often, I'm sure I would memorize the button settings."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Ideal for using in the car
This is a great body Camera to keep in the car.  No only can you record your traffic movement,  but it also brings extra safety for those traffic stops.  The picture and sound is clear, and the battery lasts a long time.  Good quality."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Decent Basic Body Camera
I got this with the intention of using it on my daily drives to and from work and to leave in my car for when I am traveling and it may come in handy to record unexpected interactions.  Well, this unit will record but there are major issues with the outcome. First, the audio quality is quite good and clear however, the video quality is dependent upon the environment.  Still images can be taken with this camera however the image quality is worse than on earlier, 1st generation cellphones.  Overall, this body camera is decent for what it can do but there are other better options that fall within the same price point if not a little higher."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Great for everyday use or Parapsychology.
Has a great display and recording capabilities. There is a setting for IR to let you see in the dark and catch things you wouldn't normally see with the naked eye, such as orbs and shadow figures."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Not very user friendly
I've always liked using body cams from time to time, you get the view that you get to see, setup isn't easy on this unit and the button markings are confusing. After getting everything setup I ran around for a while and what I noticed about the footage is the quality is based upon your lighting among other factors. So outside in the open the quality isn't that great, when the lights dimmer in the house the quality is better. Unit is solid made and it holds a good charge. 3 🌟"
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Good audio recording. Video quality depends upon indoor or outdoors and positioning of camera.
Update, 10/28/2023. I have gotten some better video with this body cam, especially outside on overcast days. However, the camera slipped out of my hand at work and fell to the floor. The height of the fall was about 2 and a half feet. The small notch on the camera case that secures the two different clips broke off when the camera impacted the floor. With that notch broken off, there is no way to attach the two different clips/clamps to my clothing, to wear the camera. I ended up using an epoxy glue to secure the clips to the camera case. Unfortunately, I cannot remove that clip now.

The camera itself is well made and easy to use. It took a few attempts to learn the different menus and settings for the camera. Accessing the videos and pictures on a computer is easy. The camera is treated like a USB storage device by a computer, so the videos and photos were quickly accessible.

The quality of the audio recordings is great. The quality of the video recordings (with audio) really depends upon the setting. While recording outdoors in the sunlight, most (but not all) of my videos had a blueish tint to them. [Since I cannot post recordings of my interactions with people, I recorded different activities with this body camera.] Video recordings indoors had much better color than recordings made outdoors. An overriding factor for both types of recordings depended upon the camera's placement. Holding the camera by hand produced the best quality recordings. Recording while the camera was attached/clipped to your shirt, jacket, or belt introduce ""shaking motion"" into all the videos. The quality or thickness of the shirt or jacket also had an impact on the quality of the video recording. The camera is difficult to stabilize with shirts made with lighter materials. The camera easily tips either vertically or horizontally when attached to the front of a shirt, or when attached to a shirt pocket. Grasping the camera with your hand, in either of those placements, stabilizes the recordings. I had better video recordings when the camera was attached to my belt, using the larger clip included with the camera. However, in that position, the camera lens is focused on a lower field of view than a person might want.

The photos taken with the camera are poor at best, 1.3 meg. As with any photograph, lighting and settings affect the quality of the photographs. The night vision feature works, but the camera must be held closely to the subject(s) being recorded.

I also tried using the camera a makeshift ""Dash Camera"". It recorded my drives to and from work fairly well.

I do not like the ""clips"" that come with the camera used to attach the camera to clothing. There are only two ways to attach the camera to a shirt or jacket and neither function very well for recording video. The camera always tilted off the vertical when attached to the outside of a shirt pocket - as its clip is designed to attach. I kept wondering if there was a way to put the body of the camera in my shirt pocket, on either edge of the pocket, to help stabilize the camera along the vertical."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Exceptionally difficult to setup
There's lot of setup required to get this unit operational, and although I am fairly tech-savvy, it's been difficult for me. First off, the language in the User's Manual does not always match the markings on the unit, and one has to decipher which button/slot, etc. is which. For example, it would have been simpler to mark the ""power"" button ""power"", and not ""video/save"" with a symbol. Also, there are references to abbreviations (such as ""ITI"") that have not previously been defined, so it necessary to flip back & forth through the instructions trying to figure out what the abbreviations stand for. It's frustrating.

As of the writing of this review, I'm finally able to format the TF card. I'm sure I'll be able to get the camera set up eventually, but right now I need a break.

On the upside, this camera appears to be a solidly-constructed unit - that's what the 3 stars are for. I'll update this review to include ease of use and picture quality if/when I finally get it set up."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Looks great!
appears to be pretty durable and takes decent video for the price-point. I'd say a very nice mid-range bodycam."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Small
Did not work for me. Quality of the camera built is good and sturdy. I didn’t get a chance to review it personally since it didn’t turn on at all but hopefully they reach out and send replacement so I can give it an honest review. But for the build it seems to be of high quality."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Compact and functional
This small body camera is as described. The picture quality is good and the material seems strong and sturdy. I am not a techy person so I had a little trouble figuring it out, but I finally figured it out. As far as I can tell the only way to get the files off the device is by taking out the chip, so that has been hard. If I figure out another way I will update the review. The quality is good, the instructions were not clear. That’s why I removed a star."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"Sturdy, but some issues
This camera is small and seems quite sturdy. The case is aluminum, while most body cams I've seen are plastic. Its videos and photos are reasonably clear, and it adjusts to various lighting conditions quickly.
I do not like the way the clips for attaching it to clothing work, though. Two different clips are supplied, but attaching either of them hides most or all of the LCD screen so you can't see settings or what you are shooting. The clip for attachment to a pocket hangs the camera on the outside of the pocket so it wants to hang down and point toward the ground. Other similar cameras I've seen clip the camera inside the pocket with just the lens sticking out, allowing for a better angle.
The button labels are confusing. It seems to me that one would have to work with the camera regularly to remember which button to press for which action, since they are oddly labeled."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Feature_Praise,"very nice body cam
Nice video quality.  Auto start recording.  included 64G SD card. Two different clips to secure the camera.  It is able to play back on the device."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Pain_Point,"Z10 Action Camera
It works but the wide angle lens distorts the already lower quality picture. I wanted it for skiing, but doubt it will be useful. I’ll re-reviewing it after trying out on the slopes, if there’s anything to add or change."
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Pain_Point,"Don’t waste your money and time
We ordered 2 different ones back to back, after the first use it stopped working"
,Competitor_Similar,B0C69PKNGK,US,Review_Insight,Pain_Point,"Garbage, do not buy
Video format not supported on any device. Garbage Product. Will only record audio."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Nice camera!
Accordingly to the money I paid! It is very basic."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Best action camera we've bought
Highly recommend this camera. We have utilized this camera riding ebikes through the woods, camping trips, fishing and hunting videos, as we as underwater in the Florida Keys. The water proof case and magnetic necklace is a game changer for active videos on land and under water."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Perfect size
2K Action Camera for Underwater Adventures: Take your underwater exploration to the next level with 2K high-definition resolution. With a waterproof case,.
Perfect size"
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Everything u need included.
I love it!!! I’m a ghost hunter and sometimes it can be difficult juggling the equipment and a camera too. This little camera is perfect. I can strap it to my backpack strap or I can attach it to a magnetic medallion I tuck in my shirt so that the camera attaches directly to me. Has a great picture and u can even swim with it because of the waterproof case it has. You can go almost 100 feet underwater with it. It gives u every attachment u would need, INCLUDING a 128gb micro SD card."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"It is reliable, handy camera for outdoor adventures
This Z10 2K Action Camera is awesome! The video quality is sharp and clear, perfect for my cycling and diving trips. It’s super small and easy to mount anywhere with the magnetic clip and quick mounts. The waterproof case works great, no worries underwater. Battery lasts long and 64GB storage means I can record plenty without swapping cards. If you want a reliable, handy camera for outdoor adventures, this is it!"
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"I love it
I love it I use it for work (road work Asphalt) and use it for other things fishing yard work i would highly recommend this camera."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Worth the buy
Believe the hype,  it's everything it is bargained to be, it's better picture than my go pro and 100's of dollars cheaper."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Love it in every way
Love love love this! The camera itself is lightweight and works great. It has so many accessories for mounting you can literally put it anywhere. The resolution is super clear. Love to wear it around my neck while I ride my horse"
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Overall satisfied!
I ordered this to wear while I walk at the park and I am not disappointed. Camera quality is pretty good. It’s not heavy, size is pretty good too. Just what I needed."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Quality Camera
Great quality product. Several attachments all easily usable. Used on the river with no concerns"
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Great price alternative to GoPro
I wanted something for my kids bike to watch that they’re being safe. Love all the attachments and quality.  It’s small and fun."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Great for outdoor activities!
Order this to use while doing outdoor activities and it came very handy, has really good video and sound quality. Small and compact, love that it comes with a lot of accessories for easy use and it’s easy to install with the adhesives included. Charges fast and last pretty good."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Action camera
I got this action camera to use on my job. It was easy to set up ,comes with a water proof case ,hanging rope and everything you need to catch those action shots you want to go back and watch ."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Quality picture and easy to use
This is great for on the go filming. It is easy to use and the picture quality is good.  I like the small size and it comes with all the accessories you could possibly need."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Love - works
I ordered this and USPS lost it even though they put delivered. Got ahold of Amazon and they quickly made it right by sending a replacement within 2-3 days. I love it! A little weird trying to transfer the videos. Other than that it’s pretty simple. I will say that if you use the necklace, you might want to wear a tight shirt. Women, I’d suggest a tight sports bra and put the necklace in there then stick it to it to prevent it bouncing around."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Quality small action cam with great accessories.
Cool little action camera with great accessories. Compact and easy to use. The lense is ever so slightly recessed which helps with protecting it from scratches or cracks.  The magnetic neck strap is a neat accessory I hadn't seen before and look forward to testing further but is a strong attachment. Battery power is good and video quality quite respectable given the price point. The full set of accessories is really nice and has attachment point possibilities for a dozen different uses."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"The 2k resolution is no joke
Works amazing is perfect if you want to do vlog and record without making a scene and it already comes with the case and all the inclusive!"
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Trouble recording
Purchased this camera to use on vacation. It has difficulty keeping power, and recording. Worked 1 full time, then would not work again"
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"High Definition!
Excited to use this camera more! So far it's been awesome and has really great quality. The waterproof case is going to be useful on my snorkeling trip I have! Definitely reccomend"
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Feature_Praise,"Z10 2K Action Camera, very nice price, very nice performance
The Z10 2K Action Camera combines impressive performance with remarkable portability. At just 49g, this compact powerhouse captures stunning 2K footage that brings your adventures to life with crisp detail and rich colors. Its protective waterproof housing enables underwater filming, while the intuitive single-button recording system ensures you never miss a moment. Perfect for everything from deep-sea diving to mountain biking, the Z10's robust construction and versatile mounting system make it an ideal companion for outdoor enthusiasts and content creators alike. Though the battery capacity leaves room for improvement, this affordable action camera delivers exceptional value for anyone seeking to document their active lifestyle."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Pain_Point,"Waste of money.
This thing lasted less than 6 months. Controls are not intuitive. SD cards routinely became stuck inside the housing and were difficult to remove. Video quality was good for the brief time that it worked."
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Pain_Point,"Jumpy videos
The device does not have videi stabilization, so the videos turn out jumpy. Look for something better"
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Pain_Point,"Worst camera I've ever used
Worst camera I've ever used don't buy it"
,Competitor_Similar,B0DQKS1K6S,US,Review_Insight,Pain_Point,"Get a gopro
It's a pain to see your content on a computer and the app sucks"
,Competitor_Similar,B0DRCHMJZ9,US,Review_Insight,Feature_Praise,"Glad I purchased.
Ease of use in all aspects.  Clear picture, video, and sound."
,Competitor_Similar,B0DRCHMJZ9,US,Review_Insight,Feature_Praise,"Good quality
Nice camera. Easy to use. My boyfriend likes it. Light weight. Perfect size."
,Competitor_Similar,B0DRCHMJZ9,US,Review_Insight,Pain_Point,"Not the best !
Says 4k box says 2k . It’s cuts in and out all the time . Seems to stop recording and start again every four minutes or so . Plus it’s a pain to use with a computer. It seems like exactly get what you pay for . !"
,Competitor_Similar,B0DRCXK1XS,US,Review_Insight,Feature_Praise,"Compact, waterproof option, Great Video!
Want a action camera that is light weight, easy to use, great battery life, video quality a plus, and sound quality, this action camera is it with all the features, price, and accessories included.👍🏻"
,Competitor_Similar,B0DRCXK1XS,US,Review_Insight,Feature_Praise,"User Friendly
Love this little action camera! Super easy to use and the videos come out really clear. The clip-on is great—I can bike, hike, or even run with it and the footage isn’t shaky at all. It’s tough, waterproof, and perfect for trips or just everyday fun. Battery lasts long enough for all my adventures, and it’s small enough to throw in a bag without worry. Definitely worth it!"
,Competitor_Similar,B0DRCXK1XS,US,Review_Insight,Feature_Praise,"Recommend
The video quality is crystal clear, even in fast-moving situations, and the wide-angle lens captures so much of the scenery without distortion. It’s compact, lightweight, and super easy to carry around, making it perfect for travel and outdoor adventures.The waterproof case works flawlessly. I took it swimming and snorkeling, and the footage came out amazing. The stabilization feature keeps everything smooth, even when biking or hiking on rough trails. Battery life is solid, and having multiple mounting options makes it versatile for any activity."
,Competitor_Similar,B0DRCXK1XS,US,Review_Insight,Feature_Praise,"Good quality
This cameras is so cool. Put it around your neck and go bike riding, boating ,or swimming. There's a memory card to save all your adventures on. It can be mounted also. If you love excitement and want to catch all those times on camera. I highly recommend this camera!"
,Competitor_Similar,B0DRCXK1XS,US,Review_Insight,Feature_Praise,"Family vacation gadget
The Losfom Z10 2K Action Camera is perfect for capturing family vacations with crisp video quality and a waterproof case.
Its compact size, 64GB storage, and quick-mount accessories make it easy to use on the go.
The battery life is decent, though it lacks image stabilization for rough activities.
Overall, it’s a great budget-friendly choice for fun family memories."
,Competitor_Similar,B0DRCXK1XS,US,Review_Insight,Feature_Praise,"Nifty little device
Comes with so many attachments and different ways to use it! Works great. Easy to set up. Plan to use for my son while he rides his dirtbike! Thank you!"
,Competitor_Similar,B0DRCXK1XS,US,Review_Insight,Feature_Praise,"Great gift idea
My son has been using this during his games and loces watching the replays. He loves the high quality videos, the ease of use and the long battery life it provides. The design and value for the money is great. This made a great gift!"
,Competitor_Similar,B0DRCXK1XS,US,Review_Insight,Feature_Praise,"Good video and sound quality
This nice small camera came with lots of accessories. You can wear it arrond your neck, on your jacket, or secure it on your bike or helmet. The waterproof case is an additional great feature. A full battery charge allows for couple hours of recording. The provided accessories allowed easy video transfer to my computer."
,Competitor_Similar,B0DRCXK1XS,US,Review_Insight,Pain_Point,"Don’t waste your money
I am super sad this does not work as well as I hoped. Stops recording at random and a total pain to down load or put on computer. I was excited for this too"
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Feature_Praise,"The body camera is very stable
Great body camera.  The magnet is very strong and keeps the camera in place.  Used for basketball pov."
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Feature_Praise,"Easy to use and great quality
Love this camera, my son uses it to get 1st person views during his marching band shows and we also use it during hiking and biking.  Great quality and so easy to use.  Highly recommend."
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Feature_Praise,"Great little device
This camera is exactly what I was hoping for, an easy to use way to record my rides.  Videos are clear with good picture quality and are easy to download from the card.  I also like that it doubles as a dash cam in the event I ever need video evidence for any reason."
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Feature_Praise,"11yo loves it
I bought this camera for my 11 year-old son’s birthday. He had been saying that he wanted a small camera for when he rides his bike and hangs out with friends. I didn’t wanna spend a lot of money, but I wanted him to have a decent camera.  This one seems to do the job- the picture is pretty clear for the price and it’s small and easy to carry. The biggest plus is the accessories like the neck lanyard so he doesn’t lose it. It came with a magnet so that that he can snap the camera on his shirt. He loves it so I’ll say it’s a win!"
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Feature_Praise,"Great video and audio quality. Worth the price.
Excellent product. Great images. Super clear."
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Feature_Praise,"Todo
Excelente"
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Feature_Praise,"Cheap meterials for accessories.
Camera is great for it's size and price. Battery doesn't last long but It covers my needs. Quality of videos. But the clip to attach it to the shirt broke in the first days even though it was used as intended. I wish I could get it replaced for free."
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Feature_Praise,"No waterproof case
Love this so much but a little upset that I found one the same price with an underwater case as well as the other accessories but is still a great camera but would definitely check for the one with the waterproof case"
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Feature_Praise,"Good body cam!
Camera records pretty clear and also records sound too. Definitely read direction thoroughly. The bluetooth connection almost depends on wifi too. It can be a little confusing."
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Feature_Praise,"Good device
Good value for the money, easy to use and captures everything clearly"
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Feature_Praise,"Great for daylight or well lit use.
Awesome quality but I misread the description I had hoped it had night vision. Otherwise Spectacular video Quality"
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Pain_Point,"You'd be MUCH, MUCH happier with the SJCAM C110Plus!!
This camera is pretty cool, but... you'd be MUCH, MUCH happier with the upgraded version which includes 6-Axis stabilization. This cam's videos of walking or biking are very shaky. In fact they're almost unwatchable IMHO. So I bought the SJCAM C110Plus and will return this one. The SJCAM costs more, but the stabilization makes a HUGE difference! Plus, it is 4K and this cam is only 1080P. Both cams are similar with the cool magnetic necklace, and attachments, etc.  But the 6-Axis stabilization (it's ""almost"" as good as a quality smartphone's camera) is necessary for any kind of moving videos. Five BIG stars for the SJCAM C110Plus!
I attached a video I took with this camera while walking using the magnetic necklace. Yuk, right?"
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Pain_Point,"Definitely do NOT recommend
Had such high hopes that this camera would record when I needed it to. Sadly, it is not dependable at all. It is a challenge to get it to work on wifi and even when it vibrates (to indicate it was recording), it recorded absolutely nothing! There was no video recording on the SD card and it left me wondering why I spent any money on a worthless item that does me no good. Avoid this camera if you actually want video of something important.
Pro: it is magnetic and it is small."
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Pain_Point,"Not recommended for motorcycle riders
Would not suggest for motorcycle riders! I figured this be a bit better. It fell off twice mid ride! I would suggest seller to fix title."
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Pain_Point,"Not functional enough
Cool little  gadget which I was looking to used for myself,  but operating this was a hassle and end up being not functional enough that it stop working."
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Pain_Point,"Temu worthy product
Turned on twice and won't even turn back on...should be on Temu rather than Amazon..."
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Pain_Point,"Broken
Should not send things out broken"
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Pain_Point,"Camera quality
Bad quality once you start recording"
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Pain_Point,"DOES NOT WORK
Terrible, it stopped working after one use and can’t download the videos."
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Pain_Point,"Arrived broken
Camera arrived with a broken lense"
,Competitor_Similar,B0DRVHVH55,US,Review_Insight,Pain_Point,"Difficult to use
Bought this for my son.  Difficult for him to use. He is 10. Also it only works with WiFi. You can store on Sd drive but difficult for him, and to be honest, for me also to use.  I actually was planning on sending back but had missed my window."
,Competitor_Similar,B0DT6CR6XW,US,Review_Insight,Feature_Praise,"Perfecto
Me encantó"
,Competitor_Similar,B0DT6CR6XW,US,Review_Insight,Feature_Praise,"Super
Súper bueno se los recomiendo al 100"
,Competitor_Similar,B0DT6CR6XW,US,Review_Insight,Feature_Praise,"Record on the go
This camera has great connectivity. Also with the 4k picture quality it has great image stabilization while on the move. I love that it is portable so I can record on the go. The camera has a variety of uses. It also looks professional."
,Competitor_Similar,B0DT6CR6XW,US,Review_Insight,Feature_Praise,"Buy one!
Easy to use and affordable. 😁"
,Competitor_Similar,B0DT6CR6XW,US,Review_Insight,Feature_Praise,"Had problems connecting it to my phne
Even though for some reason, I was not able to get this connected to my phone I actually wound up liking this camera. It came with a high capacity 256GB memory card, and plenty of accessory pieces allowing me to mount it in many different ways. Actual recording time is limited to less than 90 minutes but as a dash cam you can get around that because this device works while charging. I am sure there would be settings that I could make use of if I would have been successful in connecting it to my camera. One challenge with the output that I had were the shear number of files that an 8 hour road trip created. I worked around that with an MP4 joiner to create just one file, which I could then fast forward through. What I would like to be able to do is have this camera rewrite the file based on time, for example 1-hour intervals. Anyway, even without a successful connection to my phone, I found plenty of uses for this camera."
,Competitor_Similar,B0DT6CR6XW,US,Review_Insight,Feature_Praise,"Couple of problems 📷
The 4K Mini WIFI Action Camera is a compact and portable option for capturing adventures, but it comes with several drawbacks that may hinder its usability.

While the image quality is decent, the battery life is not as impressive as advertised. It doesn’t last as long as expected, especially when recording in high quality, so be prepared for frequent recharges.

The camera is app-dependent for many functions, including tweaking settings and transferring files. While this allows for some customization, it can be frustrating if you prefer a more straightforward operation. Additionally, there’s no way to mount it to a computer, making it difficult to use as a primary camera for blogging or video editing. The lack of clear instructions on how to take photos is also a downside; the manual seems poorly written, with incomplete sentences and bad grammar that make it hard to follow.

The listing and box don’t mention that it comes with an SD card, but it turns out there is one included. However, it’s not the largest size that the company recommends, and 128GB is unlikely to last a full day of fun, even if the battery life were better.

The various mounting options work well, and the waterproof feature is a nice touch, but I experienced bubbles forming in the waterproof compartment after a drop in the water, raising concerns about its reliability in wet conditions.

Overall, this action camera has potential with its compact size and good image quality, but the battery life, app dependency, and lack of clear instructions could be improved. It’s a fair choice for casual use, but serious users might want to look for a more reliable option.

Definitely not worth 80$ to me."
,Competitor_Similar,B0DT6CR6XW,US,Review_Insight,Feature_Praise,"Basic and Underwhelming Camera
I ordered this for using more for fun when the family gets together and also when we are out in the woods exploring.  While we will be using it, unfortunately, it fall short of what I was hoping it would be capable of doing.  The first big problem is that the video quality is ok in good lighting but no way up to true 4K resolution.  Its to grainy and even pixelates at times during quicker action sequences and adverse lighting conditions.  A second issue is the quality of the photos, they are probably even worse from what I have found during my testing.  Forget low light or even most indoor shots with the camera for stills, they look relatively poor.  A third issue is the fact that there is absolutely no image stabilization so if you are running and bouncing around, so is the video which makes it very limiting in its usability. Even at this price point the camera should work better especially when you see what alternatives are out there."
